,location,total_sqft,bath,price,bhk
8711,other,1495,2.0,75.0,3
8712,other,856,2.0,48.0,2
8713,other,1143,2.0,62.0,2
8714,other,1070,2.0,33.15,2
8715,other,1117,2.0,110.0,2
8716,other,600,1.0,43.0,1
8717,other,7500,4.0,425.0,4
8718,other,925,2.0,48.0,2
8719,other,1100,2.0,52.0,2
8720,other,1200,3.0,70.0,3
8721,other,2675,4.0,290.0,4
8722,other,1016,2.0,45.9,2
8723,other,1800,3.0,88.0,3
8724,other,1062,2.0,47.0,2
8725,other,1477,2.0,80.0,3
8726,other,3500,5.0,450.0,4
8727,other,1793,3.0,98.0,3
8728,other,960,2.0,33.0,2
8729,other,620,2.0,23.0,2
8730,other,1400,3.0,35.0,3
8731,other,1020,2.0,62.0,2
8732,other,3563,6.0,310.0,4
8733,other,1165,2.0,47.0,2
8734,other,1100,2.0,43.5,2
8735,other,3300,5.0,318.0,4
8736,other,1200,3.0,165.0,3
8737,other,1440,4.0,88.0,4
8738,other,2250,3.0,113.0,3
8739,other,1250,3.0,43.0,3
8740,other,1718,3.0,223.0,3
8741,other,1200,2.0,75.0,3
8742,other,985,2.0,55.0,2
8743,other,1700,2.0,68.5,3
8744,other,2000,4.0,99.0,5
8745,other,1643,3.0,75.0,3
8746,other,1740,3.0,55.0,3
8747,other,1030,2.0,80.0,2
8748,other,1852,2.0,95.0,3
8749,other,1150,2.0,69.0,2
8750,other,2600,3.0,95.0,4
8751,other,1350,2.0,68.0,3
8752,other,1500,2.0,90.0,3
8753,other,900,2.0,55.0,2
8754,other,850,2.0,35.0,2
8755,other,1250,2.0,60.0,2
8756,other,970,2.0,35.0,2
8757,other,1148,2.0,59.0,2
8758,other,1750,2.0,225.0,4
8759,other,1350,3.0,60.0,3
8760,other,1100,2.0,78.0,2
8761,other,1180,2.0,74.0,2
8762,other,4510,4.0,200.0,3
8763,other,1540,3.0,85.0,3
8764,other,1033,2.0,31.5,3
8765,other,1800,3.0,230.0,3
8766,other,1200,2.0,37.0,2
8767,other,2000,3.0,120.0,3
8768,other,2000,3.0,145.0,3
8769,other,500,1.0,15.0,1
8770,other,850,2.0,42.0,2
8771,other,1165,2.0,33.64,2
8772,other,2230,4.0,130.0,4
8773,other,2200,5.0,100.0,4
8774,other,1519,3.0,67.23,3
8775,other,3160,4.0,206.0,4
8776,other,922,2.0,70.0,2
8777,other,850,2.0,72.0,2
8778,other,1200,1.0,65.0,2
8779,other,1442,3.0,56.24,3
8780,other,1233,2.0,100.0,2
8781,other,1840,3.0,85.0,3
8782,other,1100,2.0,57.0,2
8783,other,1040,2.0,46.79,2
8784,other,1200,2.0,53.0,2
8785,other,2050,3.0,100.0,4
8786,other,800,2.0,30.0,2
8787,other,1125,2.0,36.0,2
8788,other,1936,3.0,110.0,3
8789,other,2159,3.0,110.0,3
8790,other,1500,3.0,138.0,3
8791,other,700,2.0,43.0,2
8792,other,1750,3.0,170.0,3
8793,other,1365,3.0,99.0,3
8794,other,1800,3.0,105.0,6
8795,other,850,2.0,35.0,2
8796,other,708,1.0,55.0,2
8797,other,1680,3.0,135.0,3
8798,other,990,2.0,58.0,2
8799,other,1240,2.0,100.0,2
8800,other,1810,3.0,118.0,3
8801,other,2005,3.0,240.0,3
8802,other,1265,2.0,58.0,2
8803,other,1035,2.0,44.0,2
8804,other,1000,2.0,97.0,2
8805,other,2800,4.0,100.0,6
8806,other,3500,6.0,120.0,8
8807,other,1430,3.0,78.65,3
8808,other,600,2.0,30.0,2
8809,other,1200,2.0,45.0,1
8810,other,1116,2.0,37.6,2
8811,other,1090,2.0,45.0,2
8812,other,1260,4.0,65.0,4
8813,other,1000,2.0,36.0,2
8814,other,840,1.0,75.0,1
8815,other,1760,2.0,116.0,3
8816,other,600,1.0,52.0,2
8817,other,1670,3.0,160.0,3
8818,other,1410,2.0,75.0,2
8819,other,2400,5.0,93.0,5
8820,other,1200,2.0,75.6,3
8821,other,2400,5.0,285.0,5
8822,other,2100,4.0,150.0,4
8823,other,1200,2.0,52.5,2
8824,other,1539,3.0,60.0,3
8825,other,920,2.0,46.0,2
8826,other,1550,4.0,120.0,4
8827,other,905,2.0,50.0,2
8828,other,1495,3.0,200.0,3
8829,other,1455,2.0,55.0,3
8830,other,550,1.0,23.0,1
8831,other,4000,3.0,130.0,5
8832,other,1060,2.0,53.0,2
8833,other,1080,2.0,75.0,3
8834,other,1570,3.0,78.0,3
8835,other,1537,3.0,110.0,3
8836,other,1750,3.0,150.0,3
8837,other,2800,7.0,250.0,7
8838,other,1020,2.0,48.0,2
8839,other,1191,2.0,90.0,2
8840,other,865,2.0,35.11,2
8841,other,2100,4.0,90.0,4
8842,other,2849,5.0,250.0,4
8843,other,1000,2.0,42.0,2
8844,other,1225,2.0,47.0,2
8845,other,830,2.0,40.0,2
8846,other,1685,3.0,60.0,3
8847,other,827,2.0,45.0,2
8848,other,1050,2.0,50.0,2
8849,other,1060,2.0,49.27,2
8850,other,1261,2.0,61.0,2
8851,other,1100,2.0,46.0,2
8852,other,3400,4.0,190.0,4
8853,other,1180,2.0,56.0,2
8854,other,1205,2.0,70.0,2
8855,other,1250,2.0,58.0,2
8856,other,1424,2.0,55.0,3
8857,other,1250,3.0,55.0,3
8858,other,2200,4.0,160.0,3
8859,other,1230,2.0,55.0,2
8860,other,1540,3.0,76.0,3
8861,other,1900,3.0,155.0,3
8862,other,1200,1.0,95.0,2
8863,other,1060,2.0,37.0,2
8864,other,1100,2.0,61.0,2
8865,other,1100,2.0,110.0,2
8866,other,1942,3.0,155.0,3
8867,other,1200,4.0,80.0,3
8868,other,1400,2.0,60.0,2
8869,other,1330,2.0,64.0,2
8870,other,1515,3.0,90.0,3
8871,other,1464,3.0,56.0,3
8872,other,1206,2.0,53.0,2
8873,other,1200,4.0,95.0,4
8874,other,1250,2.0,58.0,2
8875,other,625,2.0,24.0,2
8876,other,900,2.0,27.0,2
8877,other,1464,2.0,56.0,2
8878,other,1300,3.0,64.0,3
8879,other,1200,1.0,69.0,1
8880,other,1717,3.0,99.0,3
8881,other,2099,3.0,95.0,3
8882,other,1200,1.0,48.0,1
8883,other,1430,2.0,78.65,3
8884,other,2108,3.0,85.0,3
8885,other,1190,2.0,70.0,2
8886,other,900,2.0,41.0,2
8887,other,2690,4.0,185.0,4
8888,other,1594,3.0,99.0,3
8889,other,1250,2.0,68.0,2
8890,other,1290,1.0,77.5,2
8891,other,1150,2.0,48.0,2
8892,other,1464,2.0,145.0,2
8893,other,1200,2.0,75.0,2
8894,other,1065,2.0,45.0,2
8895,other,750,2.0,36.0,2
8896,other,1485,2.0,156.0,3
8897,other,2070,3.0,135.0,3
8898,other,1600,2.0,75.0,3
8899,other,1100,2.0,38.49,2
8900,other,800,2.0,55.0,2
8901,other,900,1.0,44.0,2
8902,other,1480,2.0,125.0,3
8903,other,3800,2.0,130.0,3
8904,other,1500,2.0,130.0,2
8905,other,2010,3.0,125.0,3
8906,other,1504,2.0,100.0,3
8907,other,2000,4.0,145.0,5
8908,other,2040,2.0,59.0,2
8909,other,1602,2.0,165.0,3
8910,other,1200,4.0,130.0,4
8911,other,1800,3.0,220.0,3
8912,other,1500,3.0,72.0,3
8913,other,1280,2.0,48.0,3
8914,other,900,2.0,45.0,2
8915,other,1095,2.0,38.33,2
8916,other,1145,2.0,58.4,2
8917,other,1862,3.0,120.0,3
8918,other,2700,3.0,200.0,3
8919,other,1677,3.0,98.0,3
8920,other,2500,8.0,95.0,8
8921,other,1490,2.0,115.0,3
8922,other,1550,3.0,59.0,3
8923,other,1740,3.0,120.0,3
8924,other,1020,2.0,60.0,2
8925,other,550,1.0,16.0,1
8926,other,1492,2.0,65.0,2
8927,other,1431,3.0,65.0,3
8928,other,3664,3.0,325.0,3
8929,other,690,2.0,42.0,2
8930,other,1520,3.0,111.0,3
8931,other,1391,2.0,64.5,3
8932,other,1200,4.0,86.0,4
8933,other,1250,2.0,90.0,2
8934,other,1900,2.0,190.0,3
8935,other,1464,3.0,56.0,3
8936,other,900,2.0,33.0,2
8937,other,1602,2.0,170.0,3
8938,other,1230,2.0,70.0,2
8939,other,1600,3.0,95.0,3
8940,other,450,1.0,60.0,1
8941,other,600,2.0,23.0,1
8942,other,3463,6.0,310.0,4
8943,other,1200,2.0,85.0,2
8944,other,1200,2.0,35.0,2
8945,other,1200,2.0,45.0,2
8946,other,2000,4.0,130.0,3
8947,other,1350,4.0,140.0,4
8948,other,995,2.0,34.82,3
8949,other,1000,2.0,44.0,2
8950,other,1175,2.0,79.0,2
8951,other,1200,2.0,43.0,2
8952,other,1112,2.0,68.0,2
8953,other,990,2.0,35.0,2
8954,other,1107,2.0,40.0,2
8955,other,1158,2.0,75.0,2
8956,other,3200,4.0,200.0,4
8957,other,1125,2.0,32.49,2
8958,other,1200,2.0,90.0,2
8959,other,1800,3.0,90.0,3
8960,other,2000,2.0,160.0,2
8961,other,1464,3.0,56.0,3
8962,other,1800,3.0,95.0,3
8963,other,1410,3.0,65.0,3
8964,other,2679,5.0,280.0,4
8965,other,1230,2.0,75.0,2
8966,other,1080,2.0,44.8,2
8967,other,3150,5.0,145.0,8
8968,other,2400,2.0,135.0,2
8969,other,880,2.0,48.0,2
8970,other,1150,2.0,45.0,2
8971,other,1194,2.0,55.0,2
8972,other,2000,3.0,90.0,3
8973,other,1025,2.0,42.5,2
8974,other,1022,2.0,57.0,2
8975,other,1200,2.0,76.0,2
8976,other,1200,1.0,54.0,2
8977,other,950,2.0,38.0,2
8978,other,1605,3.0,100.0,3
8979,other,1542,3.0,98.0,3
8980,other,1012,2.0,42.0,2
8981,other,3600,5.0,110.0,5
8982,other,1333,2.0,77.27,2
8983,other,1100,3.0,110.0,3
8984,other,1050,2.0,70.0,2
8985,other,1140,2.0,32.92,2
8986,other,2000,3.0,105.0,3
8987,other,1075,2.0,55.0,2
8988,other,1200,4.0,165.0,4
8989,other,1100,2.0,145.0,3
8990,other,1069,2.0,55.0,2
8991,other,1200,3.0,99.0,3
8992,other,1007,2.0,43.0,2
8993,other,4250,6.0,150.0,6
8994,other,1000,2.0,60.0,2
8995,other,5720,3.0,350.0,3
8996,other,675,1.0,15.0,2
8997,other,1012,2.0,59.0,2
8998,other,1280,2.0,49.0,3
8999,other,925,2.0,35.0,2
9000,other,1200,4.0,140.0,4
9001,other,600,2.0,39.0,2
9002,other,1240,2.0,65.0,3
9003,other,1100,2.0,55.0,2
9004,other,1700,3.0,111.0,3
9005,other,1340,2.0,65.0,2
9006,other,1200,2.0,54.0,2
9007,other,1600,2.0,31.0,2
9008,other,1780,3.0,110.0,3
9009,other,1800,4.0,68.0,5
9010,other,1080,3.0,149.0,3
9011,other,900,2.0,65.0,3
9012,other,946,2.0,45.0,2
9013,other,1200,3.0,160.0,4
9014,other,1540,3.0,85.0,3
9015,other,2456,3.0,220.0,3
9016,other,1610,2.0,64.4,3
9017,other,1530,2.0,185.0,2
9018,other,1439,3.0,57.23,3
9019,other,1435,2.0,60.0,3
9020,other,1717,3.0,120.0,3
9021,other,1409,2.0,62.0,3
9022,other,1250,2.0,50.0,2
9023,other,1475,2.0,171.0,2
9024,other,1225,2.0,65.0,2
9025,other,650,1.0,16.0,1
9026,other,1750,3.0,75.0,3
9027,other,1504,2.0,102.0,3
9028,other,1116,2.0,49.8,2
9029,other,1800,4.0,145.0,4
9030,other,3000,4.0,240.0,4
9031,other,1150,2.0,60.0,2
9032,other,1625,3.0,92.0,3
9033,other,2400,4.0,250.0,4
9034,other,1180,2.0,50.0,2
9035,other,1272,2.0,51.5,2
9036,other,1490,2.0,92.0,3
9037,other,2400,5.0,140.0,4
9038,other,1044,2.0,60.0,2
9039,other,1595,3.0,70.39,3
9040,other,1640,3.0,84.0,3
9041,other,1200,2.0,54.0,2
9042,other,959,2.0,42.5,2
9043,other,1141,2.0,55.0,2
9044,other,1200,2.0,43.2,2
9045,other,1240,2.0,65.0,3
9046,other,1293,2.0,75.0,2
9047,other,1885,3.0,90.0,3
9048,other,860,2.0,65.5,2
9049,other,1000,2.0,29.95,2
9050,other,1374,2.0,88.0,3
9051,other,1250,2.0,60.0,2
9052,other,1110,2.0,52.0,2
9053,other,1350,3.0,48.6,3
9054,other,2000,2.0,160.0,4
9055,other,834,1.0,62.0,1
9056,other,600,1.0,52.0,1
9057,other,2000,4.0,135.0,4
9058,other,2750,3.0,260.0,3
9059,other,900,2.0,35.0,2
9060,other,1000,2.0,46.0,2
9061,other,1200,2.0,52.0,2
9062,other,1280,2.0,90.0,2
9063,other,1190,2.0,55.0,2
9064,other,2075,3.0,175.0,3
9065,other,1900,3.0,65.0,3
9066,other,1578,3.0,73.9,3
9067,other,1475,2.0,70.0,2
9068,other,2400,2.0,125.0,2
9069,other,1427,2.0,70.0,3
9070,other,1350,3.0,68.0,3
9071,other,1455,2.0,55.0,3
9072,other,900,3.0,105.0,2
9073,other,1570,3.0,80.0,3
9074,other,1495,2.0,65.0,3
9075,other,1350,3.0,75.0,3
9076,other,1464,3.0,56.0,3
9077,other,470,2.0,10.0,1
9078,other,2300,7.0,160.0,6
9079,other,1313,4.0,150.0,3
9080,other,2515,4.0,155.0,3
9081,other,1440,3.0,72.0,3
9082,other,1200,2.0,56.0,2
9083,other,2665,3.0,350.0,3
9084,other,1670,3.0,75.0,3
9085,other,3500,5.0,450.0,4
9086,other,700,2.0,29.0,2
9087,other,1300,2.0,67.0,3
9088,other,1200,2.0,54.0,2
9089,other,1215,2.0,49.75,3
9090,other,1050,2.0,55.0,2
9091,other,1258,2.0,58.0,2
9092,other,2400,5.0,300.0,6
9093,other,3000,4.0,130.0,8
9094,other,1235,2.0,140.0,2
9095,other,3200,3.0,260.0,3
9096,other,1450,3.0,90.0,3
9097,other,3754,6.0,480.0,4
9098,other,1893,3.0,115.0,3
9099,other,2400,6.0,98.0,6
9100,other,1250,2.0,43.0,2
9101,other,1200,2.0,100.0,3
9102,other,1205,2.0,70.0,2
9103,other,1500,3.0,90.0,3
9104,other,1190,2.0,41.0,2
9105,other,1250,2.0,67.0,2
9106,other,2260,3.0,80.0,2
9107,other,2700,3.0,90.0,4
9108,other,375,1.0,26.0,1
9109,other,800,3.0,59.5,2
9110,other,909,2.0,43.0,3
9111,other,1400,2.0,85.0,2
9112,other,1800,2.0,100.0,3
9113,other,925,2.0,70.0,2
9114,other,850,1.0,35.5,2
9115,other,1100,2.0,32.0,2
9116,other,3500,2.0,350.0,4
9117,other,1200,2.0,55.0,2
9118,other,1480,3.0,74.0,3
9119,other,1180,2.0,52.0,2
9120,other,2100,4.0,255.0,3
9121,other,400,1.0,35.0,1
9122,other,1310,2.0,55.0,3
9123,other,993,2.0,45.5,2
9124,other,2400,5.0,180.0,4
9125,other,6000,1.0,276.0,1
9126,other,825,2.0,40.0,1
9127,other,1320,2.0,60.0,3
9128,other,5000,5.0,600.0,4
9129,other,1050,2.0,50.0,2
9130,other,4800,5.0,420.0,4
9131,other,3400,3.0,400.0,3
9132,other,600,1.0,33.0,1
9133,other,1569,3.0,70.0,3
9134,other,2600,3.0,147.0,3
9135,other,1410,2.0,45.12,3
9136,other,800,1.0,72.0,1
9137,other,1020,2.0,49.0,2
9138,other,1225,2.0,82.0,3
9139,other,1200,3.0,56.12,3
9140,other,655,1.0,27.0,1
9141,other,1196,2.0,96.0,2
9142,other,927,2.0,50.0,2
9143,other,600,1.0,18.0,1
9144,other,1175,2.0,48.72,2
9145,other,2800,4.0,200.0,4
9146,other,750,2.0,28.0,2
9147,other,1000,2.0,45.0,2
9148,other,800,2.0,85.0,2
9149,other,985,2.0,57.0,2
9150,other,6000,12.0,150.0,11
9151,other,3600,7.0,160.0,7
9152,other,600,2.0,80.0,2
9153,other,1503,2.0,93.0,3
9154,other,1200,2.0,61.0,2
9155,other,2500,2.0,60.0,3
9156,other,1200,3.0,56.12,3
9157,other,1500,2.0,52.0,3
9158,other,1765,3.0,77.27,3
9159,other,1768,3.0,95.0,3
9160,other,3060,4.0,350.0,4
9161,other,800,1.0,32.0,1
9162,other,3000,6.0,145.0,7
9163,other,600,1.0,35.0,1
9164,other,1010,2.0,55.0,2
9165,other,650,1.0,20.0,2
9166,other,1080,2.0,37.8,2
9167,other,3978,4.0,428.0,4
9168,other,1500,2.0,45.0,2
9169,other,1800,3.0,85.0,3
9170,other,2008,3.0,170.0,3
9171,other,2095,3.0,142.0,3
9172,other,1190,2.0,48.6,2
9173,other,1600,2.0,88.0,3
9174,other,1350,4.0,160.0,4
9175,other,500,1.0,20.0,1
9176,other,1280,2.0,100.0,3
9177,other,1650,3.0,110.0,3
9178,other,1500,2.0,75.0,3
9179,other,1176,2.0,45.0,3
9180,other,1044,2.0,85.0,2
9181,other,1425,3.0,55.0,3
9182,other,840,1.0,99.0,2
9183,other,1285,2.0,45.0,2
9184,other,2000,2.0,95.0,3
9185,other,3870,4.0,411.0,4
9186,other,1320,2.0,55.0,3
9187,other,1835,3.0,175.0,3
9188,other,1322,2.0,61.99,2
9189,other,1450,2.0,65.0,3
9190,other,425,1.0,15.0,1
9191,other,820,2.0,30.0,2
9192,other,1450,3.0,68.0,3
9193,other,2380,4.0,242.0,4
9194,other,900,1.0,70.0,2
9195,other,1517,2.0,125.0,2
9196,other,1000,2.0,35.0,2
9197,other,3602,4.0,280.0,4
9198,other,2159,3.0,120.0,3
9199,other,1200,3.0,72.0,3
9200,other,1850,3.0,175.0,6
9201,other,510,1.0,34.0,1
9202,other,1166,2.0,65.0,2
9203,other,2700,2.0,260.0,3
9204,other,1350,2.0,175.0,3
9205,other,2100,6.0,100.0,4
9206,other,940,2.0,56.0,2
9207,other,1015,2.0,40.1,2
9208,other,1400,3.0,69.0,3
9209,other,1645,3.0,95.0,3
9210,other,1600,4.0,90.0,4
9211,other,1000,2.0,63.0,2
9212,other,1350,2.0,65.0,2
9213,other,1998,3.0,117.0,3
9214,other,1300,2.0,60.0,2
9215,other,950,2.0,33.0,2
9216,other,1804,3.0,150.0,3
9217,other,1350,3.0,81.0,3
9218,other,826,2.0,36.0,2
9219,other,3000,3.0,300.0,4
9220,other,935,2.0,35.0,2
9221,other,1180,2.0,39.0,2
9222,other,2200,3.0,115.0,4
9223,other,1200,4.0,110.0,4
9224,other,1500,2.0,50.0,2
9225,other,1217,2.0,164.0,2
9226,other,2400,4.0,170.0,6
9227,other,1650,3.0,52.0,3
9228,other,600,1.0,45.0,1
9229,other,672,1.0,27.0,1
9230,other,1280,3.0,87.0,3
9231,other,1850,3.0,95.0,3
9232,other,1567,3.0,100.0,3
9233,other,2350,3.0,210.0,3
9234,other,1125,2.0,48.0,2
9235,other,1365,3.0,54.0,3
9236,other,560,1.0,19.0,1
9237,other,1471,2.0,75.0,3
9238,other,520,2.0,29.0,1
9239,other,1950,3.0,230.0,3
9240,other,600,1.0,58.0,1
9241,other,1000,1.0,19.0,1
9242,other,1300,2.0,60.0,2
9243,other,375,1.0,40.0,1
9244,other,1477,2.0,75.0,3
9245,other,2000,2.0,120.0,2
9246,other,1220,2.0,65.0,2
9247,other,850,2.0,32.5,2
9248,other,1256,2.0,65.0,2
9249,other,1428,2.0,70.0,3
9250,other,1130,2.0,74.0,2
9251,other,1407,2.0,83.87,2
9252,other,900,2.0,45.0,2
9253,other,1350,4.0,160.0,4
9254,other,2375,3.0,260.0,4
9255,other,1200,2.0,67.0,2
9256,other,1872,3.0,152.0,3
9257,other,1400,3.0,90.0,3
9258,other,812,1.0,26.0,1
9259,other,829,2.0,22.8,2
9260,other,600,2.0,35.0,1
9261,other,700,2.0,35.0,2
9262,other,1105,2.0,50.0,2
9263,other,1000,2.0,51.0,2
9264,other,1240,2.0,63.0,3
9265,other,1393,3.0,54.0,3
9266,other,1640,3.0,70.0,3
9267,other,1200,2.0,62.0,2
9268,other,1495,3.0,55.0,3
9269,other,1400,3.0,53.0,3
9270,other,1054,2.0,53.0,2
9271,other,1275,2.0,47.0,2
9272,other,1394,2.0,52.0,2
9273,other,1075,2.0,57.0,2
9274,other,1800,4.0,115.0,3
9275,other,1220,2.0,54.89,2
9276,other,1499,3.0,89.0,3
9277,other,1280,2.0,55.0,3
9278,other,1161,2.0,36.69,2
9279,other,1050,2.0,65.0,2
9280,other,905,2.0,50.0,2
9281,other,2736,4.0,130.0,4
9282,other,1056,2.0,55.0,2
9283,other,1770,3.0,90.0,3
9284,other,3155,3.0,315.0,3
9285,other,6500,7.0,104.0,7
9286,other,1152,2.0,57.0,2
9287,other,1200,2.0,39.0,2
9288,other,1350,2.0,65.0,3
9289,other,1464,2.0,135.0,3
9290,other,1300,2.0,32.0,2
9291,other,1200,2.0,75.0,2
9292,other,1707,3.0,171.0,3
9293,other,565,1.0,33.0,1
9294,other,630,2.0,70.0,1
9295,other,1000,2.0,55.0,2
9296,other,1045,2.0,42.0,2
9297,other,1250,2.0,62.4,2
9298,other,2400,4.0,130.0,3
9299,other,1720,3.0,83.0,3
9300,other,1100,2.0,70.0,2
9301,other,420,1.0,23.5,1
9302,other,1675,3.0,65.0,3
9303,other,1225,2.0,71.05,2
9304,other,1350,4.0,90.0,4
9305,other,3760,2.0,280.0,2
9306,other,3071,4.0,300.0,3
9307,other,850,2.0,34.0,2
9308,other,1260,2.0,49.0,3
9309,other,1450,3.0,65.0,3
9310,other,2100,3.0,70.0,3
9311,other,1620,3.0,95.0,3
9312,other,560,1.0,21.0,1
9313,other,1156,2.0,46.0,2
9314,other,1140,2.0,56.0,2
9315,other,2250,3.0,180.0,3
9316,other,1485,3.0,78.0,3
9317,other,1350,2.0,45.0,1
9318,other,1209,2.0,100.0,2
9319,other,1500,3.0,95.0,3
9320,other,1000,2.0,60.0,2
9321,other,1488,2.0,65.0,3
9322,other,1200,4.0,130.0,4
9323,other,2250,3.0,199.0,3
9324,other,3700,4.0,314.0,4
9325,other,1190,2.0,42.25,2
9326,other,1405,3.0,169.0,3
9327,other,4800,6.0,420.0,4
9328,other,1050,2.0,43.5,2
9329,other,1800,3.0,53.0,3
9330,other,500,1.0,16.0,1
9331,other,1600,3.0,180.0,3
9332,other,1140,2.0,49.0,2
9333,other,648,1.0,34.0,1
9334,other,1720,2.0,126.0,3
9335,other,1100,2.0,45.0,2
9336,other,825,2.0,35.0,2
9337,other,1080,2.0,64.0,2
9338,other,1100,2.0,61.0,2
9339,other,800,1.0,29.0,2
9340,other,1225,2.0,47.0,2
9341,other,535,1.0,35.0,1
9342,other,1067,2.0,33.99,2
9343,other,1152,2.0,42.0,2
9344,other,1465,2.0,88.0,3
9345,other,1145,2.0,63.0,2
9346,other,3420,3.0,410.0,4
9347,other,1280,2.0,75.0,2
9348,other,680,3.0,60.0,2
9349,other,1450,3.0,75.0,3
9350,other,1738,3.0,110.0,3
9351,other,1500,3.0,90.0,3
9352,other,982,2.0,25.0,2
9353,other,1050,2.0,110.0,2
9354,other,1541,2.0,181.0,2
9355,other,1275,2.0,105.0,2
9356,other,2048,3.0,206.0,3
9357,other,1119,2.0,48.5,3
9358,other,1355,2.0,58.25,3
9359,other,1095,2.0,55.85,2
9360,other,2320,2.0,160.0,3
9361,other,1237,3.0,78.0,3
9362,other,1464,2.0,56.0,2
9363,other,1840,1.0,95.0,2
9364,other,2400,4.0,89.0,4
9365,other,1200,2.0,140.0,4
9366,other,1639,3.0,77.89,3
9367,other,1160,2.0,75.0,2
9368,other,1294,2.0,52.0,3
9369,other,1095,2.0,45.0,2
9370,other,1040,2.0,36.84,2
9371,other,1325,2.0,47.0,3
9372,other,1108,2.0,48.0,2
9373,other,1155,2.0,65.0,2
9374,other,1464,3.0,56.0,3
9375,other,1500,3.0,67.49,3
9376,other,1060,2.0,42.5,2
9377,other,984,2.0,125.0,2
9378,other,1148,2.0,69.0,2
9379,other,1719,3.0,110.0,3
9380,other,1420,3.0,70.0,3
9381,other,3000,4.0,264.0,4
9382,other,1398,3.0,51.0,3
9383,other,1320,2.0,90.0,2
9384,other,1285,2.0,45.0,3
9385,other,1161,2.0,59.0,2
9386,other,1504,3.0,67.0,3
9387,other,1230,2.0,68.0,2
9388,other,1260,2.0,62.0,2
9389,other,4560,5.0,430.0,4
9390,other,849,2.0,25.4,2
9391,other,799,2.0,35.0,2
9392,other,2700,4.0,170.0,5
9393,other,1077,2.0,34.46,2
9394,other,3000,4.0,300.0,5
9395,other,1560,2.0,125.0,3
9396,other,1290,3.0,45.33,3
9397,other,1012,2.0,59.0,2
9398,other,1245,2.0,120.0,2
9399,other,1485,2.0,110.0,3
9400,other,2400,4.0,88.0,4
9401,other,1115,2.0,50.0,2
9402,other,1489,2.0,101.0,2
9403,other,2800,4.0,365.0,4
9404,other,1464,3.0,56.0,3
9405,other,1600,2.0,90.0,3
9406,other,1508,3.0,75.0,3
9407,other,3000,6.0,300.0,6
9408,other,1903,3.0,165.0,3
9409,other,1200,2.0,38.0,2
9410,other,2996,4.0,200.0,4
9411,other,3400,4.0,200.0,4
9412,other,1602,2.0,75.0,3
9413,other,551,1.0,30.0,1
9414,other,1400,2.0,44.8,2
9415,other,550,1.0,16.0,1
9416,other,1780,3.0,100.0,3
9417,other,1050,2.0,49.5,2
9418,other,1310,3.0,90.0,3
9419,other,900,2.0,24.0,2
9420,other,1200,2.0,54.0,2
9421,other,1603,2.0,125.0,3
9422,other,2180,3.0,285.0,3
9423,other,450,1.0,30.0,1
9424,other,3000,4.0,301.0,4
9425,other,1160,2.0,40.53,2
9426,other,1200,3.0,52.0,2
9427,other,1275,2.0,69.0,2
9428,other,1300,2.0,51.0,3
9429,other,1623,3.0,155.0,3
9430,other,1275,3.0,55.0,3
9431,other,900,1.0,52.3,1
9432,other,1075,2.0,48.38,2
9433,other,780,2.0,31.0,2
9434,other,1088,2.0,43.5,2
9435,other,1070,2.0,32.99,2
9436,other,1000,2.0,31.0,2
9437,other,1200,2.0,110.0,2
9438,other,1400,2.0,78.0,3
9439,other,2648,3.0,238.0,3
9440,other,1455,2.0,45.0,3
9441,other,1475,3.0,80.0,3
9442,other,1721,3.0,93.0,3
9443,other,1480,3.0,75.0,3
9444,other,4800,4.0,420.0,4
9445,other,1163,2.0,68.0,2
9446,other,1300,2.0,80.0,3
9447,other,1540,3.0,65.0,3
9448,other,1215,2.0,46.8,3
9449,other,2400,4.0,135.0,4
9450,other,998,2.0,65.0,2
9451,other,3300,9.0,450.0,10
9452,other,1040,2.0,78.0,2
9453,other,1215,2.0,50.0,3
9454,other,975,2.0,45.0,2
9455,other,1907,2.0,200.0,3
9456,other,1330,2.0,80.0,2
9457,other,4446,3.0,410.0,3
9458,other,1320,2.0,95.0,3
9459,other,8000,5.0,550.0,5
9460,other,1000,2.0,50.0,2
9461,other,1400,3.0,45.0,3
9462,other,1000,2.0,35.0,2
9463,other,1225,2.0,48.0,2
9464,other,4500,3.0,225.0,4
9465,other,2200,2.0,150.0,4
9466,other,1092,3.0,95.0,3
9467,other,1100,3.0,53.0,3
9468,other,1170,2.0,50.0,2
9469,other,1075,2.0,50.0,2
9470,other,935,2.0,45.9,2
9471,other,1120,2.0,36.0,2
9472,other,1130,2.0,75.0,2
9473,other,1334,2.0,62.0,2
9474,other,1900,3.0,190.0,3
9475,other,966,2.0,50.0,2
9476,other,1200,4.0,110.0,4
9477,other,1630,3.0,131.0,3
9478,other,1050,2.0,41.0,1
9479,other,1427,2.0,52.0,2
9480,other,3210,4.0,380.0,3
9481,other,5425,13.0,275.0,13
9482,other,1200,4.0,135.0,4
9483,other,1050,2.0,48.0,2
9484,other,900,2.0,48.0,2
9485,other,4041,4.0,345.0,4
9486,other,620,1.0,25.0,1
9487,other,1210,2.0,75.0,2
9488,other,1180,2.0,41.94,2
9489,other,1430,3.0,70.0,3
9490,other,1200,1.0,70.0,2
9491,other,1950,4.0,95.0,3
9492,other,1200,3.0,70.0,2
9493,other,1250,3.0,40.0,3
